Season,Team,Conference,Number,Player,Yr,Pos,Ht,GP,GS,S,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,TB,PTS,BHE,Trpl Dbl,SrvAtt,RetAtt,Dbl Dbl,Hometown,High School,TeamID
2022-2023,Eastern Ky.,ASUN,3,Molly Shomock,Fr,OH,5-10,3,0,5,NA,0,5,14,-0.357,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
2022-2023,Eastern Ky.,ASUN,9,AG Vandagriff,Fr,RS,5-11,30,0,100,NA,140,60,397,0.202,2,NA,NA,32,NA,3,45,3,29.5,165.5,1,NA,NA,2,NA,NA,NA,NA
2022-2023,Eastern Ky.,ASUN,17,Carson Ledford,Fr,MB,6-0,30,30,113,NA,179,73,417,0.254,8,1,1,15,NA,17,84,9,70.5,239,NA,NA,NA,10,NA,NA,NA,NA
2022-2023,Eastern Ky.,ASUN,22,Madi Tolzman,Fr,OH,5-9,9,0,11,NA,4,1,14,0.214,3,1,3,4,2,1,NA,NA,1,6,NA,NA,NA,13,NA,NA,NA,NA
2022-2023,FGCU,ASUN,3,Oreva Evivie,Fr,MB,6-0,19,9,40,NA,41,11,94,0.319,1,NA,NA,4,NA,NA,27,NA,14,54.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,FGCU,ASUN,4,Rylen Reid,Fr,OH,5-11,26,1,73,NA,13,7,36,0.167,1,17,20,37,1,NA,6,1,5.5,33,NA,NA,NA,12,NA,NA,NA,NA
2022-2023,FGCU,ASUN,8,Nylah Raspberry,Fr,L/DS,5-6,16,0,36,NA,0,0,0,NA,1,4,7,18,1,NA,NA,NA,NA,4,NA,NA,NA,7,NA,NA,NA,NA
2022-2023,FGCU,ASUN,12,Grace Reynolds,Fr,S,5-9,9,0,15,NA,1,0,1,1,10,1,5,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,FGCU,ASUN,15,Destiny Nelson,Fr,RS,5-8,3,0,3,NA,4,1,5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,FGCU,ASUN,20,Iyanna Battle,Fr,MB,6-1,1,0,1,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Jacksonville,ASUN,4,Lizzie Kitchen,Fr,MB,6-1,2,1,4,NA,4,3,19,0.053,NA,NA,NA,NA,NA,NA,1,NA,0.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Jacksonville,ASUN,17,Cami Kelsay,Fr,OH,5-10,10,0,27,NA,2,0,7,0.286,1,4,5,4,3,NA,NA,NA,NA,6,NA,NA,NA,33,NA,NA,NA,NA
2022-2023,Jacksonville,ASUN,20,Kristina Nika,Fr,L/DS,5-5,22,3,77,NA,0,1,5,-0.2,5,21,33,103,7,NA,NA,NA,NA,21,NA,NA,NA,136,NA,NA,NA,NA
2022-2023,Jacksonville,ASUN,22,Myah Robinson,Fr,OPP,6-3,20,10,65,NA,45,25,151,0.132,NA,NA,NA,18,NA,5,36,5,31,68,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Jacksonville,ASUN,23,Madison Clark,Fr,MB,6-3,19,8,53,NA,58,38,191,0.105,1,NA,NA,17,NA,NA,29,NA,16,72.5,1,NA,NA,NA,NA,NA,NA,NA
2022-2023,Jacksonville St.,ASUN,3,Ava Heyne,Fr,OH,6-2,7,0,11,NA,14,9,37,0.135,1,NA,1,4,NA,1,5,1,4.5,17.5,NA,NA,NA,4,NA,NA,NA,NA
2022-2023,Jacksonville St.,ASUN,8,Luci Wilkinson,Fr,DS,5-8,8,0,9,NA,0,0,1,0,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA
2022-2023,Jacksonville St.,ASUN,14,Parker Phenicie,Fr,DS,5-7,1,0,1,NA,0,0,0,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Jacksonville St.,ASUN,23,Morgan McClure,Fr,MB,6-3,3,0,3,NA,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Jacksonville St.,ASUN,26,Kathryn Smith,Fr,S,5-9,3,0,3,NA,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Kennesaw St.,ASUN,1,Leah Freeman,Fr,DS,5-6,28,4,96,NA,0,0,6,0,11,5,2,97,28,NA,NA,NA,NA,5,NA,NA,NA,296,NA,NA,NA,NA
2022-2023,Kennesaw St.,ASUN,13,Manu Johnsen,Fr,OH,5-11,26,14,85,NA,263,108,688,0.225,9,22,17,157,13,2,28,3,21,301,NA,NA,NA,185,NA,NA,NA,NA
2022-2023,Kennesaw St.,ASUN,18,Maggie Butkovich,Fr,RS,6-3,13,2,24,NA,16,10,62,0.097,1,3,8,16,2,1,3,NA,3,21.5,1,NA,NA,7,NA,NA,NA,NA
2022-2023,Liberty,ASUN,5,Brooke Elliott,Fr,MB,6-1,14,0,25,NA,0,0,1,0,NA,3,2,5,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Liberty,ASUN,9,Madigan Faircloth,Fr,L/DS,5-4,15,0,32,NA,0,0,0,NA,NA,NA,5,25,6,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA
2022-2023,Liberty,ASUN,20,Kendall White,Fr,S,6-0,3,0,3,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,1,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Lipscomb,ASUN,2,Courtney Jones,Fr,OH,5-11,21,8,66,NA,152,78,459,0.161,2,1,12,39,20,2,7,4,9.5,158.5,NA,NA,NA,198,NA,NA,NA,NA
2022-2023,Lipscomb,ASUN,5,Sophia Hudepohl,Fr,S,5-8,29,28,103,NA,46,11,141,0.248,1080,31,45,231,NA,1,33,3,23.5,94.5,8,NA,NA,4,NA,NA,NA,NA
2022-2023,Lipscomb,ASUN,9,Berkley Mischler,Fr,MB,6-1,28,26,90,NA,169,58,373,0.298,1,3,19,8,NA,8,46,17,48,203,1,NA,NA,1,NA,NA,NA,NA
2022-2023,Lipscomb,ASUN,12,Jada DiVita,Fr,OH,6-0,13,8,42,NA,126,48,305,0.256,1,3,3,23,3,4,6,NA,7,136,NA,NA,NA,87,NA,NA,NA,NA
2022-2023,North Ala.,ASUN,9,Lucy Wedding,Fr,OH,5-10,3,0,8,NA,2,0,4,0.5,NA,1,1,12,2,NA,NA,NA,NA,3,NA,NA,NA,25,NA,NA,NA,NA
2022-2023,North Ala.,ASUN,21,Hayley Martin,Fr,OH,5-11,16,4,49,NA,124,70,380,0.142,NA,NA,NA,20,2,NA,15,1,8.5,131.5,NA,NA,NA,35,NA,NA,NA,NA
2022-2023,North Florida,ASUN,8,Mackenzie Piester,Fr,OPP,6-3,10,4,20,NA,27,15,78,0.154,2,3,1,8,7,NA,6,1,4,33,NA,NA,NA,50,NA,NA,NA,NA
2022-2023,North Florida,ASUN,10,Alannah Nelson,Fr,MB,6-1,7,0,8,NA,0,1,4,-0.25,NA,NA,NA,1,NA,2,3,NA,4,3.5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,North Florida,ASUN,11,Savannah Cook,Fr,S,6-1,22,15,78,NA,23,16,117,0.06,665,15,20,121,NA,1,30,4,22.5,54,17,NA,NA,NA,NA,NA,NA,NA
2022-2023,North Florida,ASUN,14,Maymie Guthrie,Fr,DS,5-7,29,1,106,NA,1,0,2,0.5,26,11,14,180,46,NA,NA,NA,NA,12,3,NA,NA,481,NA,NA,NA,NA
2022-2023,North Florida,ASUN,18,Mya Sopata,Fr,OH,5-9,11,0,17,NA,4,4,18,0,NA,1,8,7,NA,NA,NA,NA,NA,5,NA,NA,NA,8,NA,NA,NA,NA
2022-2023,North Florida,ASUN,23,Kierstyn McFall,Fr,MB,6-4,29,28,106,NA,125,46,307,0.257,3,NA,NA,10,2,11,94,3,73.5,183,NA,NA,NA,24,NA,NA,NA,NA
2022-2023,Stetson,ASUN,9,Elif Yasar,Fr,S,5-9,23,18,60,NA,3,4,15,-0.067,270,7,10,93,NA,NA,NA,1,1,10,4,NA,NA,NA,NA,NA,NA,NA
2022-2023,Stetson,ASUN,14,Sophia Groom,Fr,MB,6-1,25,4,82,NA,172,48,396,0.313,3,NA,2,23,NA,16,48,4,44.5,212,NA,NA,NA,15,NA,NA,NA,NA
2022-2023,Stetson,ASUN,18,Lauren Sung,Fr,DS,5-8,9,0,12,NA,0,0,1,0,1,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA
2022-2023,Stetson,ASUN,33,Madilyn Jerald,Fr,DS,5-6,27,1,89,NA,1,0,6,0.167,50,17,8,248,15,NA,NA,NA,NA,18,NA,NA,NA,311,NA,NA,NA,NA
2022-2023,Binghamton,America East,1,Madison Konopka,Fr,DS,5-3,26,1,94,NA,3,0,6,0.5,81,34,21,357,31,NA,NA,NA,NA,37,NA,NA,NA,462,NA,NA,NA,NA
2022-2023,Binghamton,America East,3,Lottie Scully,Fr,S,5-10,24,22,88,NA,49,8,151,0.272,788,21,16,187,NA,6,33,3,26.5,92.5,20,NA,NA,6,NA,NA,NA,NA
2022-2023,Binghamton,America East,4,Giulia Bonifacio,Fr,OH,5-10,26,24,94,NA,278,113,639,0.258,18,34,17,236,8,7,60,8,48,349,NA,NA,NA,218,NA,NA,NA,NA
2022-2023,Binghamton,America East,10,Larisa Lehtoranta,Fr,MB,6-1,4,3,10,NA,6,7,17,-0.059,2,NA,NA,1,NA,1,10,5,11,12,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Binghamton,America East,16,Kasey Tietjen,Fr,OH,5-11,4,0,8,NA,14,8,37,0.162,2,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,4,NA,NA,NA,NA
2022-2023,Bryant,America East,10,Ana Fuertes-Brito,Fr,RS,5-11,3,0,4,NA,4,6,20,-0.1,NA,NA,NA,NA,1,NA,2,NA,1,5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Bryant,America East,11,London Hunt,Fr,MB,5-10,7,2,16,NA,13,6,42,0.167,NA,NA,NA,3,NA,2,13,NA,8.5,21.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Bryant,America East,16,Melis Isik,Fr,S,6-1,6,0,10,NA,1,2,5,-0.2,28,NA,4,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,NJIT,America East,3,Maddie Dennis,Fr,S,5-11,12,2,25,NA,2,1,21,0.048,115,2,4,36,NA,NA,5,NA,2.5,6.5,3,NA,NA,2,NA,NA,NA,NA
2022-2023,NJIT,America East,5,Taylor West,Fr,MB,6-2,3,0,4,NA,4,2,11,0.182,NA,NA,NA,NA,NA,2,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,NJIT,America East,9,Doga Emil,Fr,L,5-9,28,0,90,NA,2,0,14,0.143,75,15,12,347,35,NA,NA,NA,NA,17,NA,NA,NA,499,NA,NA,NA,NA
2022-2023,New Hampshire,America East,2,Katherine Kouba,Fr,L/DS,5-7,26,1,70,NA,2,1,7,0.143,13,13,21,137,9,NA,1,NA,0.5,15.5,NA,NA,NA,233,NA,NA,NA,NA
2022-2023,New Hampshire,America East,3,Lindsey Kriendler,Fr,OH,6-2,29,12,101,NA,204,94,701,0.157,7,14,16,73,15,4,29,5,24,236.5,1,NA,NA,164,NA,NA,NA,NA
2022-2023,New Hampshire,America East,6,Meredith Dixon,Fr,OH,6-1,8,2,16,NA,13,5,36,0.222,1,1,NA,5,NA,NA,10,1,6,19,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,New Hampshire,America East,16,Meredith Hohnbaum,Fr,RS,6-1,14,2,35,NA,40,26,112,0.125,NA,NA,NA,9,1,1,15,4,12.5,48.5,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,New Hampshire,America East,18,Colette Barnes,Fr,RS,6-0,1,0,1,NA,0,0,3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,New Hampshire,America East,20,Avery LePore,Fr,L/DS,5-6,29,13,103,NA,3,7,23,-0.174,43,28,44,251,53,NA,1,NA,0.5,31.5,1,NA,NA,486,NA,NA,NA,NA
2022-2023,New Hampshire,America East,22,Kara Oxenknecht,Fr,MB,6-1,29,29,103,NA,207,65,463,0.307,7,23,15,59,1,13,98,5,73.5,292,1,NA,NA,11,NA,NA,NA,NA
2022-2023,New Hampshire,America East,25,Millie Grove,Fr,OH,5-11,12,8,31,NA,45,20,157,0.159,3,3,10,34,3,NA,6,1,4,51,NA,NA,NA,89,NA,NA,NA,NA
2022-2023,UAlbany,America East,7,Anna Myhal,Fr,OH,5-11,27,27,99,NA,251,148,756,0.136,16,26,15,170,47,5,15,3,14,289.5,2,NA,NA,719,NA,NA,NA,NA
2022-2023,UAlbany,America East,12,Cassidy Bloom,Fr,OH,5-9,14,0,26,NA,42,27,127,0.118,1,NA,4,39,12,NA,NA,NA,NA,42,1,NA,NA,106,NA,NA,NA,NA
2022-2023,UAlbany,America East,13,Zeynep Ertam,Fr,RS,6-1,3,0,3,NA,0,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,UAlbany,America East,22,Brooke Malek,Fr,L/DS,5-7,5,0,15,NA,0,0,0,NA,NA,NA,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,UMBC,America East,1,Laila Wooldridge,Fr,MB,6-1,21,0,52,NA,17,5,40,0.3,NA,NA,NA,5,NA,NA,19,1,13,26.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,UMBC,America East,4,Serin Maden,Fr,S,5-10,25,24,99,NA,12,9,48,0.063,929,30,38,166,1,1,32,7,24,59,8,NA,NA,12,NA,NA,NA,NA
2022-2023,UMBC,America East,19,Emily Genau,Fr,OPP,5-11,5,0,5,NA,0,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,UMBC,America East,22,Bird Alford,Fr,S,5-9,8,2,22,NA,6,0,16,0.375,82,NA,NA,29,NA,NA,NA,NA,NA,6,2,NA,NA,1,NA,NA,NA,NA
2022-2023,Davidson,Atlantic 10,2,Jackie Bardin,Fr,OH,5-11,31,23,110,NA,275,124,891,0.169,3,17,20,129,31,8,26,6,27.5,313,3,NA,NA,330,NA,NA,NA,NA
2022-2023,Davidson,Atlantic 10,6,Emma Slusser,Fr,OPP,6-1,34,13,116,NA,285,114,624,0.274,6,NA,1,66,NA,6,78,1,58.5,330,1,NA,NA,6,NA,NA,NA,NA
2022-2023,Davidson,Atlantic 10,7,Jan Marie Duhaylungsod,Fr,S,5-2,24,4,60,NA,6,1,16,0.313,52,13,14,81,11,NA,NA,NA,NA,19,1,NA,NA,118,NA,NA,NA,NA
2022-2023,Davidson,Atlantic 10,12,Jordan Hummel,Fr,L/DS,5-6,6,3,16,NA,0,0,0,NA,4,6,4,18,4,NA,NA,NA,NA,6,NA,NA,NA,34,NA,NA,NA,NA
2022-2023,Davidson,Atlantic 10,16,Kayla Davis,Fr,MB,6-0,34,34,121,NA,163,45,334,0.353,1,2,8,18,NA,10,85,34,88,217.5,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Davidson,Atlantic 10,18,Anna Withee,Fr,OH,6-1,14,3,33,NA,41,43,183,-0.011,NA,1,4,12,10,1,6,1,7,46,NA,NA,NA,55,NA,NA,NA,NA
2022-2023,Dayton,Atlantic 10,5,Karissa Kaminski,Fr,L/DS,5-8,34,15,128,NA,28,20,138,0.058,53,16,29,225,50,NA,4,1,3,46,1,NA,NA,664,NA,NA,NA,NA
2022-2023,Dayton,Atlantic 10,9,Emily Young,Fr,L/DS,5-7,30,2,78,NA,3,0,5,0.6,24,11,10,116,20,NA,NA,NA,NA,14,NA,NA,NA,259,NA,NA,NA,NA
2022-2023,Dayton,Atlantic 10,12,Liana Sarkissian,Fr,MH,6-4,17,1,44,NA,11,15,67,-0.06,1,NA,NA,6,NA,NA,7,1,4.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Dayton,Atlantic 10,13,Mia Otten,Fr,RS,6-2,20,4,53,NA,67,29,189,0.201,NA,NA,1,12,NA,1,23,5,16.5,79.5,NA,NA,NA,4,NA,NA,NA,NA
2022-2023,Dayton,Atlantic 10,15,Brooke Nichols,Fr,S,5-10,23,4,50,NA,2,0,6,0.333,80,1,12,50,8,NA,3,1,2.5,4.5,2,NA,NA,86,NA,NA,NA,NA
2022-2023,Duquesne,Atlantic 10,5,Ariel Helm,Fr,MB,6-0,26,25,93,NA,113,67,319,0.144,4,NA,1,18,3,18,78,12,72,170,NA,NA,NA,30,NA,NA,NA,NA
2022-2023,Duquesne,Atlantic 10,6,Carsyn Henschen,Fr,MB,6-1,30,27,109,NA,286,130,855,0.182,NA,8,16,74,18,5,33,8,29.5,315.5,NA,NA,NA,271,NA,NA,NA,NA
2022-2023,Duquesne,Atlantic 10,8,Maggie Colenbrander,Fr,DS,5-8,9,0,32,NA,0,0,4,0,7,7,12,64,17,NA,NA,NA,NA,7,NA,NA,NA,180,NA,NA,NA,NA
2022-2023,Duquesne,Atlantic 10,9,Tia Bozzo,Fr,DS,5-5,13,0,35,NA,2,0,5,0.4,61,8,6,56,1,1,2,1,3,12,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Duquesne,Atlantic 10,10,Madison Grimm,Fr,DS,5-8,29,0,104,NA,1,4,21,-0.143,68,35,16,357,34,NA,NA,NA,NA,36,2,NA,NA,497,NA,NA,NA,NA
2022-2023,Duquesne,Atlantic 10,15,Hanna Wilson,Fr,OH,6-1,30,5,109,NA,39,27,190,0.063,8,24,21,210,27,1,4,2,5,66,NA,NA,NA,403,NA,NA,NA,NA
2022-2023,Fordham,Atlantic 10,4,Alexa Pyle,Fr,MB,6-3,2,0,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Fordham,Atlantic 10,5,Zoe Talabong,Fr,OH,5-10,29,29,108,NA,180,107,760,0.096,12,30,28,283,47,7,33,12,37,233.5,NA,NA,NA,727,NA,NA,NA,NA
2022-2023,Fordham,Atlantic 10,8,Mackenzie Colvin,Fr,S,5-9,18,3,42,NA,0,1,10,-0.1,198,8,12,62,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA
2022-2023,Fordham,Atlantic 10,9,Audrey Brown,Fr,OH,6-1,29,14,108,NA,308,118,713,0.266,5,NA,NA,68,NA,1,65,1,39,341.5,3,NA,NA,12,NA,NA,NA,NA
2022-2023,Fordham,Atlantic 10,15,Bridget Brady,Fr,OPP,6-2,3,0,6,NA,8,6,22,0.091,NA,NA,NA,NA,NA,NA,4,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,George Mason,Atlantic 10,6,Rachel Larsen,Fr,L,5-5,26,6,87,NA,1,0,3,0.333,19,NA,8,147,45,NA,NA,NA,NA,1,NA,NA,NA,350,NA,NA,NA,NA
2022-2023,George Mason,Atlantic 10,15,Gabriella Gelfound,Fr,S,6-2,29,28,106,NA,169,109,444,0.135,497,31,52,203,NA,5,53,18,51,231.5,23,2,NA,2,NA,NA,NA,NA
2022-2023,George Washington,Atlantic 10,2,Sydney Stewart,Fr,MB,6-1,3,0,4,NA,0,1,2,-0.5,NA,NA,NA,NA,NA,NA,1,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,George Washington,Atlantic 10,7,Dilara Elmacioglu,Fr,S,6-0,31,7,112,NA,5,5,23,0,508,27,34,163,NA,2,8,NA,6.5,38,15,NA,NA,8,NA,NA,NA,NA
2022-2023,George Washington,Atlantic 10,8,Maeve Loughran,Fr,S,6-0,7,0,22,NA,2,2,6,0,75,3,7,34,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,George Washington,Atlantic 10,9,Penelope Hiepler,Fr,L/DS,5-10,23,4,79,NA,2,1,4,0.25,7,7,4,138,22,NA,NA,NA,NA,9,NA,NA,NA,231,NA,NA,NA,NA
2022-2023,George Washington,Atlantic 10,12,Amina Robinson,Fr,DS,5-6,31,10,102,NA,3,0,5,0.6,42,21,39,224,29,NA,NA,NA,NA,24,1,NA,NA,395,NA,NA,NA,NA
2022-2023,George Washington,Atlantic 10,18,Olivia Harrison,Fr,MB,6-2,8,3,18,NA,15,10,66,0.076,NA,NA,NA,3,NA,NA,7,4,7.5,18.5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Loyola Chicago,Atlantic 10,14,Ella Ramsay,Fr,MH,6-1,4,0,8,NA,7,3,20,0.2,1,NA,1,2,NA,NA,3,NA,1.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Rhode Island,Atlantic 10,1,Ryleigh Powers,Fr,L,5-6,22,2,65,NA,1,1,7,0,12,9,13,84,29,NA,NA,NA,NA,10,NA,NA,NA,197,NA,NA,NA,NA
2022-2023,Rhode Island,Atlantic 10,10,Hope Passerello,Fr,S,6-0,19,15,57,NA,31,17,88,0.159,357,11,8,75,NA,NA,10,4,12.5,47,9,NA,NA,7,NA,NA,NA,NA
2022-2023,Rhode Island,Atlantic 10,11,Karlee Pinell,Fr,OH,5-11,31,23,108,NA,175,130,611,0.074,9,3,15,77,24,2,37,7,36.5,198.5,1,NA,NA,244,NA,NA,NA,NA
2022-2023,Rhode Island,Atlantic 10,15,Emma Vente,Fr,OH,6-1,18,4,44,NA,41,31,156,0.064,2,6,3,22,9,1,18,4,17.5,57,2,NA,NA,96,NA,NA,NA,NA
2022-2023,Rhode Island,Atlantic 10,20,Lauren Nelson,Fr,OH,6-0,18,8,43,NA,65,40,191,0.131,1,3,7,18,4,2,16,6,16.5,78,NA,NA,NA,68,NA,NA,NA,NA
2022-2023,Saint Louis,Atlantic 10,3,Kayla Richardson,Fr,OH,6-0,23,14,83,NA,200,102,608,0.161,5,10,13,79,24,1,30,7,22,226,NA,NA,NA,163,NA,NA,NA,NA
2022-2023,Saint Louis,Atlantic 10,8,Irmak Gokcen,Fr,OH,6-1,27,15,89,NA,132,66,384,0.172,4,41,68,122,32,3,19,5,16,185.5,NA,NA,NA,351,NA,NA,NA,NA
2022-2023,Saint Louis,Atlantic 10,9,Addy Polk,Fr,DS,5-4,14,3,41,NA,1,0,2,0.5,15,13,8,67,5,NA,NA,NA,NA,14,NA,NA,NA,65,NA,NA,NA,NA
2022-2023,Saint Louis,Atlantic 10,16,Vivian Kieffer,Fr,DS,5-6,24,4,73,NA,0,0,2,0,8,13,11,92,13,NA,NA,NA,NA,13,1,NA,NA,175,NA,NA,NA,NA
2022-2023,VCU,Atlantic 10,3,Sydney Harrington,Fr,S,5-10,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,VCU,Atlantic 10,7,Juul Knapen,Fr,OPP,6-2,11,6,33,NA,51,38,169,0.077,2,5,9,29,13,NA,12,1,8,62,NA,NA,NA,104,NA,NA,NA,NA
2022-2023,VCU,Atlantic 10,16,Livvi Harting,Fr,DS,5-7,12,1,37,NA,0,0,0,NA,5,3,15,46,7,NA,NA,NA,NA,3,NA,NA,NA,60,NA,NA,NA,NA
2022-2023,VCU,Atlantic 10,21,Katie Heidenrich,Fr,OH,5-10,12,2,29,NA,31,31,133,0,6,4,8,40,11,NA,3,3,4.5,36.5,NA,NA,NA,121,NA,NA,NA,NA
2022-2023,Baylor,Big 12,3,Averi Carlson,Fr,S,5-11,32,32,117,NA,35,7,107,0.262,1258,30,22,227,NA,2,28,6,26,81,18,NA,NA,4,NA,NA,NA,NA
2022-2023,Baylor,Big 12,4,Allie Sczech,Fr,OPP,6-4,31,21,109,NA,230,85,552,0.263,3,NA,2,57,NA,7,98,10,82,286,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Baylor,Big 12,8,Bri Denney,Fr,S,5-11,2,0,3,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Baylor,Big 12,10,Sophia Keene,Fr,OH,6-2,31,9,114,NA,10,8,49,0.041,13,14,31,173,27,NA,NA,NA,NA,24,1,NA,NA,532,NA,NA,NA,NA
2022-2023,Baylor,Big 12,15,Alexis Dacosta,Fr,OH,5-11,32,14,117,NA,9,7,47,0.043,9,10,22,216,17,NA,1,NA,0.5,19.5,NA,NA,NA,405,NA,NA,NA,NA
2022-2023,Iowa St.,Big 12,2,Morgan Brandt,Fr,S,6-0,27,21,100,NA,13,7,41,0.146,579,23,31,155,NA,NA,1,1,1.5,36.5,11,NA,NA,3,NA,NA,NA,NA
2022-2023,Iowa St.,Big 12,5,Maya Duckworth,Fr,OH,5-8,30,28,115,NA,311,130,905,0.2,12,22,36,196,43,7,51,9,47,365.5,NA,NA,NA,584,NA,NA,NA,NA
2022-2023,Iowa St.,Big 12,15,Kiersten Schmitt,Fr,OH,6-0,7,1,17,NA,18,12,57,0.105,NA,NA,2,3,2,NA,4,1,3,20,NA,NA,NA,24,NA,NA,NA,NA
2022-2023,Iowa St.,Big 12,18,Kelsey Perry,Fr,MB,6-4,26,18,85,NA,48,23,148,0.169,1,NA,1,13,1,8,84,1,58.5,98,NA,NA,NA,9,NA,NA,NA,NA
2022-2023,Iowa St.,Big 12,19,Faith DeRonde,Fr,OH,5-11,7,0,9,NA,0,5,7,-0.714,2,1,4,5,NA,NA,NA,NA,NA,1,NA,NA,NA,15,NA,NA,NA,NA
2022-2023,Iowa St.,Big 12,21,Paula Krzeslak,Fr,L/DS,5-6,9,4,24,NA,2,2,4,0,NA,3,11,25,4,NA,NA,NA,NA,5,NA,NA,NA,78,NA,NA,NA,NA
2022-2023,Kansas,Big 12,4,Rhian Swanson,Fr,OH,6-2,15,0,27,NA,42,22,126,0.159,NA,NA,NA,2,1,1,5,NA,4.5,45.5,NA,NA,NA,13,NA,NA,NA,NA
2022-2023,Kansas,Big 12,7,Katie Dalton,Fr,S,6-1,18,1,44,NA,1,1,9,0,48,3,11,72,NA,NA,NA,NA,NA,4,1,NA,NA,27,NA,NA,NA,NA
2022-2023,Kansas,Big 12,19,Molly McCarthy,Fr,L/DS,5-11,20,0,63,NA,0,0,2,0,5,10,13,12,NA,NA,NA,NA,NA,10,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Kansas,Big 12,20,Brynn Kirsch,Fr,L/DS,5-8,25,0,75,NA,0,0,3,0,24,5,20,145,17,NA,NA,NA,NA,5,NA,NA,NA,242,NA,NA,NA,NA
2022-2023,Kansas St.,Big 12,10,Dalia Wilson,Fr,OPP,6-3,5,3,10,NA,6,3,20,0.15,NA,1,NA,2,NA,NA,1,NA,0.5,7.5,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Kansas St.,Big 12,11,Ava LeGrand,Fr,S,6-0,10,1,19,NA,5,0,8,0.625,113,2,1,28,NA,1,14,3,12,15,5,NA,NA,NA,NA,NA,NA,NA
